title;topik;contentSnippet;isoDate;link;sumber
Menko Pangan Zulhas Sebut RI Tak Punya Varietas Baru dalam 20 Tahun;ekonomi;Zulhas menyebut peran penelitian untuk menghasilkan bibit unggul padi hingga tebu amat dibutuhkan, bahkan negara lain sudah punya bibit GMO.;2025-02-27T05:59:34.000Z;https://www.cnnindonesia.com/ekonomi/20250226153025-92-1202707/menko-pangan-zulhas-sebut-ri-tak-punya-varietas-baru-dalam-20-tahun;cnn
Sambut Idulfitri 2025, Electronic City Gelar Program 'Ramadan Berbagi';ekonomi;Ramadan Berbagi dari Electronic City terdiri dari berbagai program spesial, mulai pembagian takjil hingga program Ngabuburit (Ngabulin Kebutuhan dan Tetap Irit).;2025-02-27T05:48:52.000Z;https://www.cnnindonesia.com/ekonomi/20250227124434-625-1203063/sambut-idulfitri-2025-electronic-city-gelar-program-ramadan-berbagi;cnn
Izin Masih Diproses, Freeport Belum Bisa Ekspor Konsentrat;ekonomi;Presdir Freeport Indonesia Tony Wenas mengungkap perusahaannya belum bisa mengekspor konsentrat tembaga karena izin belum terbit.;2025-02-27T05:45:33.000Z;https://www.cnnindonesia.com/ekonomi/20250227081014-85-1202928/izin-masih-diproses-freeport-belum-bisa-ekspor-konsentrat;cnn
BPK Ungkap Boros Belanja Kementerian: Beli Barang Sama, Harga Beda;ekonomi;BPK mengungkap kelakuan nakal kementerian/lembaga (K/L), sebelum adanya perintah efisiensi dari Presiden Prabowo Subianto.;2025-02-27T05:30:19.000Z;https://www.cnnindonesia.com/ekonomi/20250227113058-532-1203028/bpk-ungkap-boros-belanja-kementerian-beli-barang-sama-harga-beda;cnn
FOTO: Geliat Warga DKI Berburu Fesyen di Pasar Tasik Jelang Ramadan;ekonomi;Pasar Tasik, salah satu tempat masyarakat ibu kota berburu fesyen mulai dari pakaian, alas kaki hingga gamis dan mukena ramai menjelang Ramadan 1466 Hijriah.;2025-02-27T05:10:31.000Z;https://www.cnnindonesia.com/ekonomi/20250227112309-94-1203015/foto-geliat-warga-dki-berburu-fesyen-di-pasar-tasik-jelang-ramadan;cnn
FOTO: Penampakan Tempat Karantina Sapi Impor di Purwakarta;ekonomi;Pemerintah memiliki Fasilitas Instalasi Karantina Hewan di Purwakarta yang bisa dipakai untuk mengarantina sapi impor asal Australia.;2025-02-27T04:51:43.000Z;https://www.cnnindonesia.com/ekonomi/20250226095350-94-1202542/foto-penampakan-tempat-karantina-sapi-impor-di-purwakarta;cnn
Bos Pertamina Jamin Kualitas Pertamax Sesuai Standar;ekonomi;BBM Pertamina secara berkala diuji dan diawasi secara ketat oleh Kementerian ESDM melalui Balai Besar Pengujian Minyak dan Gas Bumi (LEMIGAS).;2025-02-27T04:29:20.000Z;https://www.cnnindonesia.com/ekonomi/20250227105622-85-1203007/bos-pertamina-jamin-kualitas-pertamax-sesuai-standar;cnn
Bagaimana Jika Tidak Mampu Membayar BPJS Kesehatan Mandiri?;ekonomi;Kepesertaan BPJS Kesehatan ada yang diperoleh dari perusahaan ataupun secara mandiri. Bagaimana jika tidak mampu membayar BPJS mandiri?;2025-02-27T04:06:36.000Z;https://www.cnnindonesia.com/ekonomi/20250224102729-83-1201707/bagaimana-jika-tidak-mampu-membayar-bpjs-kesehatan-mandiri;cnn
Harga Minyak Dunia Naik Usai Trump Cabut Lisensi Chevron di Venezuela;ekonomi;Harga minyak naik hingga 0,3 persen usai Trump batalkan perjanjian lisensi Chevron di Venezuela, serta peluang damai Ukraina-Rusia.;2025-02-27T04:05:24.000Z;https://www.cnnindonesia.com/ekonomi/20250227101546-85-1202979/harga-minyak-dunia-naik-usai-trump-cabut-lisensi-chevron-di-venezuela;cnn
Erick Thohir Pede Danantara Bisa Bawa Ekonomi RI Kuat;ekonomi;Erick memberi contoh SWF negara lain yang pengelolaannya bisa ditiru Danantara seperti Temasek Singapura hingga China Investment Corporation (CIC).;2025-02-27T03:40:35.000Z;https://www.cnnindonesia.com/ekonomi/20250227092715-92-1202967/erick-thohir-pede-danantara-bisa-bawa-ekonomi-ri-kuat;cnn
Apa Keuntungan Jadi Nasabah Bank Emas?;ekonomi;Bos PT Pegadaian Damar Latri Setiawan mengatakan dengan menjadi nasabah Bank Emas, masyarakat bisa untung dari imbal jasa dan bunga emas.;2025-02-27T03:08:19.000Z;https://www.cnnindonesia.com/ekonomi/20250227095501-92-1202974/apa-keuntungan-jadi-nasabah-bank-emas;cnn
Bos Freeport Sebut Kehadiran Bullion Bank Bisa Kurangi Impor Emas RI;ekonomi;Kehadiran bank emas memicu Freeport terus menambah produksi emas untuk kebutuhan nasional sehingga mengurangi ketergantungan impor emas.;2025-02-27T02:56:51.000Z;https://www.cnnindonesia.com/ekonomi/20250226185535-85-1202828/bos-freeport-sebut-kehadiran-bullion-bank-bisa-kurangi-impor-emas-ri;cnn
DJP Sebut Eks Pejabat Pajak Terlibat Gratifikasi Tak Aktif Sejak 2019;ekonomi;DJP menyebut Eks Kepala Kanwil Pajak Jakarta Khusus Muhammad Haniv yang kini jadi tersangka gratifikasi sudah tak aktif sejak Januari 2019.;2025-02-27T02:33:36.000Z;https://www.cnnindonesia.com/ekonomi/20250227090853-532-1202956/djp-sebut-eks-pejabat-pajak-terlibat-gratifikasi-tak-aktif-sejak-2019;cnn
Rupiah Anjlok ke Rp16.405 Pagi Ini;ekonomi;Nilai tukar rupiah dibuka turun 0,15 persen ke posisi Rp16.405 per dolar AS pada perdagangan pasar spot pada Kamis (27/2) pagi.;2025-02-27T02:19:47.000Z;https://www.cnnindonesia.com/ekonomi/20250227091414-78-1202960/rupiah-anjlok-ke-rp16405-pagi-ini;cnn
Respons Freeport soal Dolar Hasil Ekspor Wajib Parkir Setahun di RI;ekonomi;Tony Wenas menyebut perusahaan gaji karyawan, biaya operasional dan pengeluaran lain yang menggunakan dolar hasil ekspor.;2025-02-27T01:43:38.000Z;https://www.cnnindonesia.com/ekonomi/20250227080043-85-1202926/respons-freeport-soal-dolar-hasil-ekspor-wajib-parkir-setahun-di-ri;cnn
Zulhas soal Cabai Mahal Jelang Puasa: Tanam Depan Rumah Bisa;ekonomi;Menko Pangan Zulhas menyebut harga cabai jelang Ramadhan tembus Rp62 ribu. Mahalnya harga cabai mempengaruhi inflasi.;2025-02-27T01:25:02.000Z;https://www.cnnindonesia.com/ekonomi/20250227075237-92-1202924/zulhas-soal-cabai-mahal-jelang-puasa-tanam-depan-rumah-bisa;cnn
Menakar Tuah Bank Emas Genjot Ekonomi RI seperti Mimpi Prabowo;ekonomi;Bank emas dapat memperkuat stabilitas ekonomi dan memperkuat cadangan devisa meski ekonom mewanti-wanti potensi fraud hingga likuiditas emas.;2025-02-27T00:50:00.000Z;https://www.cnnindonesia.com/ekonomi/20250227072459-92-1202921/menakar-tuah-bank-emas-genjot-ekonomi-ri-seperti-mimpi-prabowo;cnn
Berapa Gaji Dirut Pertamina Patra Niaga?;ekonomi;Gaji dirut Pertamina Patra Niaga diperkirakan mencapai Rp21,8 miliar jika mengacu pada laporan keuangan perusahaan dan peraturan menteri BUMN.;2025-02-27T00:30:00.000Z;https://www.cnnindonesia.com/ekonomi/20250227071317-85-1202910/berapa-gaji-dirut-pertamina-patra-niaga;cnn
Zulhas Ungkap Butuh Minimal 7 Tahun Bangun Food Estate di Luar Jawa;ekonomi;Sejumlah lahan pertanian di Pulau Jawa dialihfungsikan untuk industri sampai perumahan sehingga lumbung pangan baru akan dibangun di luar Jawa.;2025-02-26T23:46:15.000Z;https://www.cnnindonesia.com/ekonomi/20250226160955-92-1202730/zulhas-ungkap-butuh-minimal-7-tahun-bangun-food-estate-di-luar-jawa;cnn
IHSG Diperkirakan Lesu Hari Ini;ekonomi;IHSG diprediksi melemah hari ini (27/2) karena indeks saham masih berpotensi mengalami tekanan jual lanjutan.;2025-02-26T23:20:32.000Z;https://www.cnnindonesia.com/ekonomi/20250227061635-92-1202892/ihsg-diperkirakan-lesu-hari-ini;cnn
Presiden Resmikan Bank Emas, BRI Optimis Perkuat Ekonomi Nasional;ekonomi;Presiden Prabowo resmikan Bank Emas Pegadaian dan BSI, BRI Group optimis tingkatkan PDB, lapangan kerja, dan devisa ekonomi nasional.;2025-02-26T14:11:03.000Z;https://www.cnnindonesia.com/ekonomi/20250226202610-625-1202854/presiden-resmikan-bank-emas-bri-optimis-perkuat-ekonomi-nasional;cnn
Holding Ultra Mikro BRI Kelola Bank Emas yang Diluncurkan Prabowo;ekonomi;Erick dalam kesempan ini mengamini BSI dan PT Pegadaian yang bersama PNM menginduk ke holding ultramikro BRI diberi penugasan terhadap Bank Emas tersebut.;2025-02-26T13:58:11.000Z;https://www.cnnindonesia.com/ekonomi/20250226203854-625-1202857/holding-ultra-mikro-bri-kelola-bank-emas-yang-diluncurkan-prabowo;cnn
Jadi Bank Emas, Deposito Pegadaian Melonjak 300 Kg dalam Dua Pekan;ekonomi;Deposito emas di Pegadaian melesat hingga 300 kilogram dalam dua pekan setelah perusahaan dapat izin usaha layanan bank emas.;2025-02-26T13:57:49.000Z;https://www.cnnindonesia.com/ekonomi/20250226201326-92-1202849/jadi-bank-emas-deposito-pegadaian-melonjak-300-kg-dalam-dua-pekan;cnn
BRI Menanam - Grow dan Green: Upaya Hijau Lestarikan Ekosistem Laut;ekonomi;BRI Menanam - Grow dan Green bantu pulihkan terumbu karang di Pulau Maratua, tingkatkan ekonomi nelayan, dan dorong ekowisata lewat konservasi berkelanjutan.;2025-02-26T13:27:48.000Z;https://www.cnnindonesia.com/ekonomi/20250226200248-625-1202844/bri-menanam-grow-green-upaya-hijau-lestarikan-ekosistem-laut;cnn
Bahlil Dorong Danantara Danai Bangun Kilang Minyak dan Penyimpanan BBM;ekonomi;Bahlil mendorong pendanaan dari Danantara pada tahap pertama untuk pembangunan kilang minyak dan tempat penyimpanan BBM.;2025-02-26T13:23:02.000Z;https://www.cnnindonesia.com/ekonomi/20250226200401-85-1202845/bahlil-dorong-danantara-danai-bangun-kilang-minyak-dan-penyimpanan-bbm;cnn
Erick soal 47 BUMN Masuk Danantara: Jika Setengah-setengah Malah Gagal;ekonomi;Erick menegaskan peralihan BUMN ke Danantara pada akhirnya mesti dilakukan seluruhnya bersamaan jika melihat contoh SWF negara lain.;2025-02-26T13:08:28.000Z;https://www.cnnindonesia.com/ekonomi/20250226194015-92-1202839/erick-soal-47-bumn-masuk-danantara-jika-setengah-setengah-malah-gagal;cnn
Telkom Hadirkan Solusi AI untuk Berbagai Sektor Industri Tanah Air;ekonomi;Telkom hadirkan solusi AI inovatif untuk perkuat ekosistem digital nasional dan tingkatkan efisiensi di sektor industri Indonesia.;2025-02-26T12:56:05.000Z;https://www.cnnindonesia.com/ekonomi/20250226192020-625-1202834/telkom-hadirkan-solusi-ai-untuk-berbagai-sektor-industri-tanah-air;cnn
Jatah KUR Petani Rp300 T, Bunganya 3-6 Persen;ekonomi;Menteri Koordinator Bidang Pangan Zulkifli Hasan menegaskan alokasi kredit usaha rakyat (KUR) untuk petani di 2025 sangat besar, yakni tembus Rp300 triliun.;2025-02-26T12:53:34.000Z;https://www.cnnindonesia.com/ekonomi/20250226153202-92-1202708/jatah-kur-petani-rp300-t-bunganya-3-6-persen;cnn
Menteri BUMN Bantah Ada Rebutan Kekuasaan dengan Bos Danantara;ekonomi;Erick menegaskan pembagian tugas dengan Bos Danantara Rosan akan menyesuaikan dengan ketentuan dalam UU BUMN.;2025-02-26T12:37:59.000Z;https://www.cnnindonesia.com/ekonomi/20250226191632-92-1202832/menteri-bumn-bantah-ada-rebutan-kekuasaan-dengan-bos-danantara;cnn
Pertamina Cs Pastikan Stok BBM Cukup Jelang Mudik Lebaran 2025;ekonomi;Sejumlah perusahaan penyedia bahan bakar minyak (BBM) di tanah air memastikan stok dalam kondisi aman menjelang musim mudik Lebaran 2025.;2025-02-26T12:28:35.000Z;https://www.cnnindonesia.com/ekonomi/20250226131823-85-1202646/pertamina-cs-pastikan-stok-bbm-cukup-jelang-mudik-lebaran-2025;cnn
Mohamed Salah Menggila, Liverpool Terpaksa Menurut soal Kontrak?;olahraga;Mohamed Salah tampil impresif bersama Liverpool pada musim ini. Ia pun kini ada di atas angin dalam pembicaraan soal perpanjangan kontrak.;2025-02-28T10:11:05.000Z;https://www.cnnindonesia.com/olahraga/20250228160129-142-1203594/mohamed-salah-menggila-liverpool-terpaksa-menurut-soal-kontrak;cnn
Media Inggris Puji Baggott Jelang Pengumuman Pemain Timnas Indonesia;olahraga;Elkan Baggott mendapatkan pujian dari media Inggris menjelang pengumuman pemain Timnas Indonesia untuk Kualifikasi Piala Dunia 2026 periode Maret 2025.;2025-02-28T09:43:46.000Z;https://www.cnnindonesia.com/olahraga/20250228150416-142-1203562/media-inggris-puji-baggott-jelang-pengumuman-pemain-timnas-indonesia;cnn
Practice MotoGP Thailand: Alex Marquez Tercepat, Bagnaia Gagal ke Q2;olahraga;Alex Marquez mengalahkan Marc Marquez pada sesi practice MotoGP Thailand 2025. Sementara Francesco Bagnaia gagal lolos otomatis ke Q2 babak kualifikasi.;2025-02-28T09:20:45.000Z;https://www.cnnindonesia.com/olahraga/20250228161153-156-1203598/practice-motogp-thailand-alex-marquez-tercepat-bagnaia-gagal-ke-q2;cnn
Daftar 11 Wakil Indonesia di Badminton Asia Championships 2025;olahraga;Sebanyak 11 wakil Indonesia akan bertanding dalam turnamen Badminton Asia Championships 2025 yang akan berlangsung di Ningbo, China, 8-13 April mendatang.;2025-02-28T08:51:32.000Z;https://www.cnnindonesia.com/olahraga/20250228144705-170-1203554/daftar-11-wakil-indonesia-di-badminton-asia-championships-2025;cnn
Hasil Liga 2: Boaz Bawa Persipura Selamat, Persibo Degradasi;olahraga;Persipura Jayapura berhasil mengalahkan Persibo Bojonegoro dengan skor 2-1 dalam laga playoff degradasi Liga 2. Boaz Solossa cetak gol kemenangan di laga ini.;2025-02-28T08:31:39.000Z;https://www.cnnindonesia.com/olahraga/20250228152157-142-1203570/hasil-liga-2-boaz-bawa-persipura-selamat-persibo-degradasi;cnn
Hasil Practice Moto2 Thailand: Mario Aji Luar Biasa, Rebut Posisi 4;olahraga;Pembalap Indonesia, Mario Aji, meraih hasil practice terbaiknya di kelas Moto2 setelah merebut posisi empat pada sesi practice Moto2 Thailand 2025.;2025-02-28T08:08:08.000Z;https://www.cnnindonesia.com/olahraga/20250228145719-156-1203558/hasil-practice-moto2-thailand-mario-aji-luar-biasa-rebut-posisi-4;cnn
Tiket Tambahan Australia vs Indonesia Dijual 3 Maret;olahraga;Federasi Sepak Bola Australia (FA) akan menjual tiket tambahan pertandingan Australia vs Indonesia pada 3 Maret mendatang.;2025-02-28T07:54:24.000Z;https://www.cnnindonesia.com/olahraga/20250228144810-142-1203553/tiket-tambahan-australia-vs-indonesia-dijual-3-maret;cnn
Hormati Persebaya, David da Silva Tetap Target 3 Poin untuk Persib;olahraga;Penyerang Persib Bandung, David da Silva, mengaku Surabaya selalu menjadi rumah kedua baginya jelang laga kontra Persebaya.;2025-02-28T07:15:15.000Z;https://www.cnnindonesia.com/olahraga/20250228124124-142-1203483/hormati-persebaya-david-da-silva-tetap-target-3-poin-untuk-persib;cnn
Pengamat Malaysia Puji Timnas Indonesia Rekrut Jordi Cruyff;olahraga;Pengamat sepak bola asal Malaysia, Keeshaanan Sundaresan, memuji langkah PSSI merekrut Jordi Cruyff untuk menjadi penasihat teknis Timnas Indonesia.;2025-02-28T06:51:46.000Z;https://www.cnnindonesia.com/olahraga/20250228131117-142-1203502/pengamat-malaysia-puji-timnas-indonesia-rekrut-jordi-cruyff;cnn
4 Pembalap Muda Indonesia Siap Unjuk Gigi di Asia Talent Cup 2025;olahraga;Empat pembalap muda potensial binaan PT Astra Honda Motor (AHM) siap mengharumkan nama bangsa jelang balapan Asia Talent Cup 2025.;2025-02-28T06:21:33.000Z;https://www.cnnindonesia.com/olahraga/20250228120244-156-1203473/4-pembalap-muda-indonesia-siap-unjuk-gigi-di-asia-talent-cup-2025;cnn
Irak Tolak Lawan Palestina di Yerusalem atau Yordania;olahraga;Timnas Irak menolak menghadapi Palestina di Yerusalam dan Yordania pada lanjutan Kualifikasi Piala Dunia 2026 zona Asia, 25 Maret mendatang.;2025-02-28T05:46:59.000Z;https://www.cnnindonesia.com/olahraga/20250228112645-142-1203450/irak-tolak-lawan-palestina-di-yerusalem-atau-yordania;cnn
Dirut PNM: Tidak Salah Kami Terlibat di Liga Nusantara;olahraga;Direktur Utama Permodalan Nasional Madani (PNM) Arief Mulyadi meyakini keputusan pihaknya mendukung Liga Nusantara sebagai keputusan tepat.;2025-02-28T05:18:13.000Z;https://www.cnnindonesia.com/olahraga/20250228110649-142-1203436/dirut-pnm-tidak-salah-kami-terlibat-di-liga-nusantara;cnn
Hasil FP1 MotoGP Thailand: Marquez Tercepat, Bagnaia Posisi 10;olahraga;Marc Marquez unggul atas Franco Morbidelli pada latihan bebas pertama (FP1) MotoGP Thailand 2025 yang berlangsung di Sirkuit Buriram, Jumat (28/2).;2025-02-28T04:44:47.000Z;https://www.cnnindonesia.com/olahraga/20250228113025-156-1203453/hasil-fp1-motogp-thailand-marquez-tercepat-bagnaia-posisi-10;cnn
Tyson: Muhammad Ali Petinju Terhebat, Kejam seperti T-Rex;olahraga;Mike Tyson mengaku Muhammad Ali adalah petinju terbaik dan akan mengalahkannya andai keduanya bertarung di atas ring tinju.;2025-02-28T04:16:33.000Z;https://www.cnnindonesia.com/olahraga/20250228104801-178-1203421/tyson-muhammad-ali-petinju-terhebat-kejam-seperti-t-rex;cnn
Bintang MU Marah ke Amorim, Disalahkan atas PHK 200 Karyawan;olahraga;Sejumlah bintang Manchester United dikabarkan marah terhadap Ruben Amorim yang menyalahkan para pemain atas PHK lebih dari 200 karyawan.;2025-02-28T03:46:33.000Z;https://www.cnnindonesia.com/olahraga/20250228103138-142-1203407/bintang-mu-marah-ke-amorim-disalahkan-atas-phk-200-karyawan;cnn
Pelatih Hillstate Senang Meski Gagal Gusur Red Sparks;olahraga;Pelatih Hillstate Kang Sung-hyung merasa senang dengan kerja sama anak asuhnya saat takluk dari Hi Pass dalam lanjutan putaran keenam Liga Voli Korea.;2025-02-28T03:20:36.000Z;https://www.cnnindonesia.com/olahraga/20250228100101-178-1203395/pelatih-hillstate-senang-meski-gagal-gusur-red-sparks;cnn
FOTO: Kelas MotoGP 2025 Berpose Tanpa Jorge Martin;olahraga;Para pembalap MotoGP 2025 melakukan foto bersama jelang MotoGP Thailand 2025 tanpa kehadiran Jorge Martin yang absen dari balapan.;2025-02-28T03:02:28.000Z;https://www.cnnindonesia.com/olahraga/20250228094245-158-1203368/foto-kelas-motogp-2025-berpose-tanpa-jorge-martin;cnn
Ketika Hasil Pertandingan Bisa Diatur, Apa itu Match Fixing?;olahraga;Match fixing sering disebut dalam perjalanan dunia olahraga. Apa itu match fixing?;2025-02-28T02:44:00.000Z;https://www.cnnindonesia.com/olahraga/20250225143826-178-1202286/ketika-hasil-pertandingan-bisa-diatur-apa-itu-match-fixing;cnn
Jadwal Persipura vs Persibo di Playoff Degradasi Liga 2;olahraga;Persipura Jayapura akan melawan Persibo Bojonegoro dalam laga playoff degradasi Liga 2. Berikut jadwal pertandingan Persipura vs Persibo.;2025-02-28T02:21:34.000Z;https://www.cnnindonesia.com/olahraga/20250228091659-142-1203360/jadwal-persipura-vs-persibo-di-playoff-degradasi-liga-2;cnn
FOTO: AC Milan Tumbang Lagi;olahraga;AC Milan kembali menelan kekalahan kali ini dari tuan rumah Bologna dengan skor 1-2 dalam laga tunda pekan kesembilan Liga Italia.;2025-02-28T01:54:15.000Z;https://www.cnnindonesia.com/olahraga/20250228084937-144-1203337/foto-ac-milan-tumbang-lagi;cnn
Kapan Liverpool Bisa Juara Liga Inggris?;olahraga;Liverpool kini tinggal menunggu waktu untuk memastikan diri sebagai juara Liga Inggris musim 2024/2025.;2025-02-28T01:18:29.000Z;https://www.cnnindonesia.com/olahraga/20250228081714-142-1203331/kapan-liverpool-bisa-juara-liga-inggris;cnn
Timnas U-17 Lakoni 2 Uji Coba Sebelum Tampil di Piala Asia U-17;olahraga;PSSI mengagendakan Timnas Indonesia U-17 melakoni dua pertandingan uji coba sebelum tampil di Piala Asia U-17 2025 Arab Saudi, April mendatang.;2025-02-28T00:54:10.000Z;https://www.cnnindonesia.com/olahraga/20250228074915-142-1203327/timnas-u-17-lakoni-2-uji-coba-sebelum-tampil-di-piala-asia-u-17;cnn
Top 3 Sports: Hillstate Tumbang, Nasib Sial Red Sparks;olahraga;Hillstate menelan kekalahan dari Hi Pass dan nasib sial Red Sparks di Liga Voli Korea menjadi berita terpopuler olahraga.;2025-02-28T00:22:15.000Z;https://www.cnnindonesia.com/olahraga/20250228071548-178-1203322/top-3-sports-hillstate-tumbang-nasib-sial-red-sparks;cnn
Buntut Komentar Rasis, Mourinho Disanksi 4 Laga dan Denda Rp730 Juta;olahraga;Federasi Sepak Bola Turki (TFF) menjatuhkan sanksi kepada pelatih Fenerbahce, Jose Mourinho imbas komentar yang disebut berbau rasis.;2025-02-27T23:57:03.000Z;https://www.cnnindonesia.com/olahraga/20250228065449-142-1203320/buntut-komentar-rasis-mourinho-disanksi-4-laga-dan-denda-rp730-juta;cnn
Jadwal Lengkap Grup C Kualifikasi Piala Dunia 2026 di Maret;olahraga;Laga grup C tempat Timnas Indonesia berada kembali bergulir di bulan Maret. Berikut jadwal lengkap grup C babak ketiga Kualifikasi Piala Dunia 2026 zona Asia.;2025-02-27T23:30:29.000Z;https://www.cnnindonesia.com/olahraga/20250227161246-142-1203180/jadwal-lengkap-grup-c-kualifikasi-piala-dunia-2026-di-maret;cnn
Jepang Bisa Lolos ke Piala Dunia pada 20 Maret;olahraga;Timnas Jepang bisa memastikan diri lolos ke Piala Dunia 2026 pada tanggal 20 Maret 2025 mendatang. Saat itu Jepang menghadapi Bahrain.;2025-02-27T23:00:00.000Z;https://www.cnnindonesia.com/olahraga/20250227164933-142-1203206/jepang-bisa-lolos-ke-piala-dunia-pada-20-maret;cnn
Mohamed Salah Makin Hebat: Unggul Jauh di Daftar Top Skor dan Assist;olahraga;Mohamed Salah menunjukkan performa luar biasa musim ini saat mengantar Liverpool tampil dominan. Ia jadi pemuncak dalam daftar top skor dan top assist.;2025-02-27T22:00:00.000Z;https://www.cnnindonesia.com/olahraga/20250227204227-142-1203286/mohamed-salah-makin-hebat-unggul-jauh-di-daftar-top-skor-dan-assist;cnn
